,0
344,26.005
345,26.005
346,26.005
347,33.004000000000005
348,33.004000000000005
349,33.004000000000005
350,33.005
351,33.005
352,33.005
353,33.005
354,33.005
355,33.005
356,33.005
357,33.005
358,33.005
359,33.005
360,33.005
361,33.005
362,33.005
363,33.005
364,33.005
365,33.005
366,33.005
367,33.005
368,33.005
369,33.005
370,33.005
371,33.005
372,33.005
373,33.005
374,33.005
375,33.005
376,19.006000000000004
377,19.006000000000004
378,19.006000000000004
379,19.006000000000004
380,19.006000000000004
381,19.006000000000004
382,19.006000000000004
383,19.006000000000004
384,19.006000000000004
385,19.006000000000004
386,19.006000000000004
387,19.006000000000004
388,19.006000000000004
389,19.006000000000004
390,19.006000000000004
391,19.006000000000004
392,19.006000000000004
393,19.006000000000004
394,19.007
395,24.007000000000005
396,19.008000000000003
397,19.008000000000003
398,19.008000000000003
399,19.008000000000003
400,19.008000000000003
401,19.008000000000003
402,19.008000000000003
403,19.008000000000003
404,19.008000000000003
405,19.008000000000003
406,19.008000000000003
407,19.008000000000003
408,19.008000000000003
409,19.008000000000003
410,19.008000000000003
411,19.008000000000003
412,19.008000000000003
413,19.008000000000003
414,19.008000000000003
415,19.008000000000003
416,19.007
417,19.006
418,19.006
419,19.006
420,19.006
421,19.006
422,19.006999999999998
423,19.006999999999998
424,19.006999999999998
425,19.006999999999998
426,19.006999999999998
427,19.006999999999998
428,19.006999999999998
429,19.006999999999998
430,19.006999999999998
431,19.006999999999998
432,19.006999999999998
433,19.006999999999998
434,19.006999999999998
435,12.008000000000001
436,12.008000000000001
437,12.008000000000001
438,12.008000000000001
439,12.008000000000001
440,12.008000000000001
441,12.008000000000001
442,12.007000000000001
443,12.007000000000001
444,12.007000000000001
445,12.007000000000001
446,12.007000000000001
447,12.007000000000001
448,12.007000000000001
449,12.007000000000001
450,12.007000000000001
451,12.007000000000001
452,12.007000000000001
453,12.007000000000001
454,12.007000000000001
455,12.007000000000001
456,12.007000000000001
457,12.007000000000001
458,12.007000000000001
459,12.007000000000001
460,12.007000000000001
461,12.007000000000001
462,12.007000000000001
463,12.007000000000001
464,17.006
465,17.007
466,17.007
467,17.007
468,17.007
469,24.006
470,17.006999999999998
471,17.006999999999998
472,17.006999999999998
473,17.006999999999998
474,17.006999999999998
475,17.006999999999998
476,17.006
477,17.006999999999998
478,17.006999999999998
479,17.006999999999998
480,17.006999999999998
481,17.006999999999998
482,17.006999999999998
483,17.006999999999998
484,17.006
485,17.006
486,24.005
487,24.005
488,24.005
489,24.005
490,24.005
491,24.005
492,24.005
493,24.005
494,24.005
495,24.005
496,24.005
497,19.006
498,26.006
499,26.006
500,26.006
501,26.006
502,26.006
503,26.006
504,26.006
505,26.006
506,31.005000000000003
507,31.005000000000003
508,31.005000000000003
509,31.005000000000003
510,31.005000000000003
511,31.005000000000003
512,31.005000000000003
513,31.005000000000003
514,31.005000000000003
515,31.005000000000003
516,31.005000000000003
517,36.004000000000005
518,36.004000000000005
519,36.004000000000005
520,36.004000000000005
521,36.004000000000005
522,36.004000000000005
523,36.004000000000005
524,36.004000000000005
525,31.005000000000003
526,31.005000000000003
527,31.005000000000003
528,31.005000000000003
529,31.005000000000003
530,31.005000000000003
531,31.005000000000003
532,31.005000000000003
533,31.005000000000003
534,31.005000000000003
535,38.004
536,38.004
537,38.004
538,38.004
539,38.004
540,38.004
541,38.004
542,38.004
543,38.004
544,38.004
545,38.004
546,43.003
547,43.003
548,43.003
549,43.003
550,43.003
551,43.003
552,43.003
553,43.003
554,43.003
555,43.003
556,43.003
557,43.003
558,43.003
559,43.003
560,38.004
561,38.004
562,38.004
563,38.004
564,38.004
565,38.004
566,38.004
567,38.004
568,38.004
569,38.004
570,38.004
571,38.004
572,38.004
573,38.004
574,38.004
575,38.004
576,38.004
577,38.004
578,38.004
579,38.004
580,38.004
581,38.004
582,38.004
583,38.004
584,38.004
585,38.004
586,38.004
587,38.004
588,38.004
589,38.004
590,38.004
591,38.004
592,38.004
593,38.004
594,38.004
595,38.003
596,38.003
597,38.003
598,31.004
599,31.004
600,31.004
601,31.004
602,31.004
603,31.004
604,31.004
605,31.004
606,24.005000000000003
607,24.005000000000003
608,24.005000000000003
609,24.005000000000003
610,24.005000000000003
611,24.005000000000003
612,24.005000000000003
613,24.005000000000003
614,24.005000000000003
615,24.005000000000003
616,24.005000000000003
617,31.004000000000005
618,31.004000000000005
619,31.004000000000005
620,31.004000000000005
621,31.004000000000005
622,31.004000000000005
623,31.004000000000005
624,31.004000000000005
625,31.003000000000004
626,31.003000000000004
627,31.003000000000004
628,31.003000000000004
629,31.003000000000004
630,31.003000000000004
631,31.003000000000004
632,31.003000000000004
633,31.003000000000004
634,31.003000000000004
635,31.003000000000004
636,31.003000000000004
637,31.003000000000004
638,31.003000000000004
639,31.003000000000004
640,31.003000000000004
641,31.003000000000004
642,31.003000000000004
643,31.002000000000002
644,31.002000000000002
645,31.002000000000002
646,31.002000000000002
647,26.003000000000004
648,26.003000000000004
649,26.003000000000004
650,26.003000000000004
651,26.003000000000004
652,26.003000000000004
653,26.003000000000004
654,26.003000000000004
655,26.003000000000004
656,26.003000000000004
657,26.003000000000004
658,26.002000000000002
659,26.002000000000002
660,26.002000000000002
661,26.002000000000002
662,26.002000000000002
663,26.002000000000002
664,26.002000000000002
665,26.002000000000002
666,26.002000000000002
667,26.002000000000002
668,26.002000000000002
669,26.002000000000002
670,26.002000000000002
671,26.002000000000002
672,26.002000000000002
673,26.002000000000002
674,26.002000000000002
675,26.002000000000002
676,26.002000000000002
677,26.002000000000002
678,26.002000000000002
679,26.002000000000002
680,26.002000000000002
681,26.002000000000002
682,26.002000000000002
683,26.002000000000002
684,19.003
685,19.003
686,19.002000000000002
687,19.002000000000002
688,19.002000000000002
689,19.002000000000002
690,14.003
691,14.003
692,14.003
693,14.003
694,14.003
695,14.003
696,14.003
697,14.003
698,14.003
699,14.003
700,7.0040000000000004
701,7.0040000000000004
702,7.0040000000000004
703,7.0040000000000004
704,7.0040000000000004
705,7.0040000000000004
706,7.0040000000000004
707,7.0040000000000004
708,7.003000000000001
709,7.003000000000001
710,7.002000000000001
711,7.002000000000001
712,7.002000000000001
713,7.002000000000001
714,7.002000000000001
715,7.002000000000001
716,7.002000000000001
717,7.002000000000001
718,7.002000000000001
719,7.002000000000001
720,7.002000000000001
721,7.002000000000001
722,7.001
723,7.001
724,7.001
725,7.001
726,7.001
727,7.001
728,7.001
729,7.001
730,7.001
731,7.001
732,7.001
733,7.0
734,7.0
735,7.0
736,7.0
737,7.0
738,7.0
739,7.0
740,7.0
741,7.0
742,7.0
743,7.0
744,7.0
745,7.0
746,7.0
747,7.0
748,7.0
749,7.0
750,0.001
751,0.001
752,0.001
753,0.001
754,0.001
755,0.001
756,0.001
757,0.001
758,0.001
759,0.001
760,0.001
761,0.001
762,0.001
763,0.001
764,0.001
765,0.001
766,0.001
767,0.001
768,0.001
769,0.001
770,0.001
771,0.001
772,0.001
773,0.001
774,0.001
775,0.001
776,0.001
777,0.001
778,0.001
779,0.001
780,0.001
781,0.001
782,0.001
783,0.001
784,0.001
785,0.001
786,0.001
787,0.002
788,0.002
789,0.003
790,0.002
791,0.002
792,0.002
793,0.002
794,0.002
795,0.003
796,0.003
797,0.003
798,0.003
799,0.003
800,0.003
801,0.003
802,0.003
803,0.003
804,0.003
805,0.003
806,0.003
807,0.003
808,0.003
809,0.003
810,0.003
811,0.003
812,0.004
813,0.004
814,0.004
815,0.004
816,0.004
817,0.004
818,0.004
819,0.004
820,0.004
821,0.004
822,7.003
823,7.003
824,7.003
825,7.0040000000000004
826,7.0040000000000004
827,7.0040000000000004
828,7.0040000000000004
829,7.0040000000000004
830,7.0040000000000004
831,7.0040000000000004
832,14.003
833,14.003
834,14.003
835,14.003
836,14.003
837,14.003
838,14.003
839,14.003
840,14.003
841,14.003
842,14.004
843,14.004
844,14.004
845,14.004
846,14.004
847,14.004
848,14.004
849,14.004
850,14.004
851,14.004
852,14.004
853,14.004
854,14.004
855,14.004
856,14.004
857,14.004
858,14.004
859,14.004
860,14.004
861,14.004
862,14.004
863,14.004
864,14.004
865,14.004
866,14.004
867,14.004
868,14.004
869,14.004
870,14.004
871,14.004
872,14.004
873,14.004
874,14.004
875,14.004
876,14.004
877,14.004
878,14.004
879,14.004
880,14.004
881,14.004
882,14.004
883,14.004
884,14.004
885,14.004
886,14.004
887,14.005
888,14.005
889,14.005
890,14.005
891,14.005
892,14.005
893,14.005
894,14.005
895,14.005
896,14.005
897,14.005
898,14.006
899,14.006
900,14.007000000000001
901,14.007000000000001
902,14.007000000000001
903,21.006
904,81.005
905,81.005
906,81.005
907,81.005
908,81.005
909,81.005
910,81.005
911,81.005
912,81.005
913,81.005
914,81.005
915,81.005
916,81.005
917,81.005
918,81.005
919,81.005
920,81.005
921,81.006
922,81.006
923,81.006
924,81.006
925,81.006
926,81.006
927,81.006
928,81.006
929,81.006
930,81.006
931,81.006
932,81.006
933,88.00500000000001
934,88.00500000000001
935,88.00500000000001
936,88.00500000000001
937,88.00500000000001
938,148.004
939,148.004
940,148.004
941,148.004
942,148.004
943,148.004
944,148.004
945,148.004
946,148.004
947,148.004
948,148.004
949,148.004
950,148.004
951,148.004
952,148.004
953,148.004
954,148.004
955,141.005
956,141.005
957,141.005
958,141.005
959,141.005
960,141.005
961,141.005
962,141.005
963,141.005
964,141.005
965,141.005
966,141.005
967,141.005
968,141.005
969,141.005
970,141.00300000000001
971,141.00300000000001
972,141.00300000000001
973,141.00300000000001
974,141.00300000000001
975,141.00300000000001
976,201.002
977,261.001
978,261.001
979,261.001
980,261.001
981,194.00300000000001
982,194.00300000000001
983,194.00300000000001
984,194.00300000000001
985,194.00400000000002
986,194.00400000000002
987,194.00400000000002
988,194.00400000000002
989,194.00400000000002
990,194.00400000000002
991,194.00400000000002
992,194.003
993,194.003
994,194.003
995,194.00400000000002
996,194.00400000000002
997,194.00400000000002
998,194.00400000000002
999,194.00400000000002
1000,194.00400000000002
1001,194.00400000000002
1002,194.00400000000002
1003,194.00400000000002
1004,194.00400000000002
1005,194.00400000000002
1006,194.005
1007,194.00400000000002
1008,194.00400000000002
1009,194.00400000000002
1010,194.00400000000002
1011,194.00400000000002
1012,194.00400000000002
1013,194.00400000000002
1014,194.00400000000002
1015,194.00400000000002
1016,194.00400000000002
1017,194.00400000000002
1018,194.00400000000002
1019,194.00400000000002
1020,194.00400000000002
1021,194.00400000000002
1022,194.00400000000002
1023,194.00400000000002
1024,194.00400000000002
1025,201.00300000000001
1026,201.00300000000001
1027,201.00300000000001
1028,201.00300000000001
1029,201.00300000000001
1030,201.00300000000001
1031,201.00300000000001
1032,201.00300000000001
1033,201.00300000000001
1034,201.00300000000001
1035,201.00400000000002
1036,201.00400000000002
1037,201.00400000000002
1038,201.00400000000002
1039,201.00400000000002
1040,201.00400000000002
1041,194.00500000000002
1042,194.00500000000002
1043,134.006
1044,134.006
1045,134.006
1046,134.006
1047,134.00500000000002
1048,74.00599999999999
1049,87.007
1050,87.007
1051,87.007
1052,87.007
1053,87.007
1054,87.007
1055,87.006
1056,87.006
1057,87.006
1058,87.006
1059,87.006
1060,87.006
1061,87.006
1062,87.006
1063,80.008
1064,80.008
1065,93.007
1066,93.007
1067,93.006
1068,93.006
1069,93.006
1070,93.006
1071,93.006
1072,93.006
1073,93.006
1074,106.005
1075,106.005
1076,106.005
1077,106.005
1078,106.005
1079,106.005
1080,106.006
1081,166.00600000000003
1082,173.005
1083,173.005
1084,173.005
1085,173.005
1086,173.005
1087,173.005
1088,173.005
1089,173.005
1090,173.005
1091,173.005
1092,173.005
1093,173.005
1094,173.004
1095,173.004
1096,173.004
1097,113.00500000000001
1098,113.00500000000001
1099,113.00500000000001
1100,113.00500000000001
1101,113.00500000000001
1102,113.006
1103,113.006
1104,113.006
1105,113.006
1106,113.006
1107,113.006
1108,113.006
1109,113.006
1110,113.006
1111,113.007
1112,113.007
1113,113.007
1114,113.007
1115,113.007
1116,113.00800000000001
1117,113.00800000000001
1118,113.00800000000001
1119,113.007
1120,113.007
1121,126.006
1122,126.006
1123,139.005
1124,139.005
1125,139.005
1126,139.005
1127,139.005
1128,139.005
1129,139.005
1130,139.005
1131,139.005
1132,139.005
1133,139.005
1134,139.005
1135,139.005
1136,199.00400000000002
1137,199.00400000000002
1138,199.00400000000002
1139,199.00400000000002
1140,199.00400000000002
1141,199.005
1142,199.005
1143,199.005
1144,199.005
1145,199.005
1146,199.005
1147,199.005
1148,199.005
1149,199.006
1150,199.006
1151,199.006
1152,199.006
1153,199.006
1154,199.006
1155,199.006
1156,199.006
1157,192.007
1158,192.007
1159,192.007
1160,192.007
1161,192.007
1162,192.007
1163,192.007
1164,192.007
1165,192.007
1166,192.007
1167,192.007
1168,192.008
1169,192.008
1170,192.008
1171,199.007
1172,139.008
1173,139.008
1174,139.008
1175,139.008
1176,139.00900000000001
1177,139.00900000000001
1178,139.00900000000001
1179,139.00900000000001
1180,139.00900000000001
1181,139.00900000000001
1182,139.00900000000001
1183,126.01
1184,139.00900000000001
1185,139.00900000000001
1186,79.00999999999999
1187,79.00999999999999
1188,79.00999999999999
1189,79.00999999999999
1190,84.009
1191,84.009
1192,84.009
1193,84.009
1194,84.009
1195,84.009
1196,84.009
1197,84.009
1198,84.009
1199,84.009
1200,98.00800000000001
1201,98.00800000000001
1202,105.007
1203,105.00800000000001
1204,105.00800000000001
1205,105.00800000000001
1206,105.00800000000001
1207,105.00800000000001
1208,105.00800000000001
1209,105.00800000000001
1210,105.00800000000001
1211,105.00800000000001
1212,105.00800000000001
1213,105.00800000000001
1214,105.00800000000001
1215,105.00800000000001
1216,105.00800000000001
1217,165.007
1218,165.007
1219,165.007
1220,165.007
1221,165.007
1222,165.007
1223,145.009
1224,145.009
1225,145.009
1226,145.009
1227,145.009
1228,145.01
1229,145.01
1230,145.01
1231,159.00900000000001
1232,219.008
1233,219.008
1234,219.008
1235,219.008
1236,219.008
1237,219.008
1238,159.00900000000001
1239,159.00900000000001
1240,159.00900000000001
1241,159.00900000000001
1242,159.00900000000001
1243,159.00900000000001
1244,172.008
1245,172.008
1246,172.008
1247,172.008
1248,172.008
1249,172.008
1250,159.00900000000001
1251,172.008
1252,172.008
1253,172.008
1254,172.008
1255,172.008
1256,172.008
1257,172.008
1258,172.008
1259,172.00900000000001
1260,172.00900000000001
1261,172.00900000000001
1262,172.00900000000001
1263,172.00900000000001
1264,172.00900000000001
1265,172.00900000000001
1266,172.00900000000001
1267,172.00900000000001
1268,172.00900000000001
1269,172.00900000000001
1270,172.00900000000001
1271,172.00900000000001
1272,177.008
1273,177.008
1274,177.008
1275,177.008
1276,177.008
1277,177.008
1278,177.008
1279,177.008
1280,177.008
1281,177.008
1282,177.008
1283,177.008
1284,177.008
1285,177.008
1286,177.008
1287,177.008
1288,177.008
1289,177.008
1290,177.008
1291,117.00900000000001
1292,112.01000000000002
1293,112.01000000000002
1294,112.01000000000002
1295,112.01000000000002
1296,112.01000000000002
1297,112.01000000000002
1298,112.01000000000002
1299,112.01000000000002
1300,172.00900000000001
1301,112.01000000000002
1302,112.01000000000002
1303,112.01000000000002
1304,112.01000000000002
1305,112.01000000000002
1306,112.01000000000002
1307,112.01000000000002
1308,112.01000000000002
1309,112.01000000000002
1310,105.01100000000002
1311,105.01100000000002
1312,105.01100000000002
1313,105.01100000000002
1314,105.01100000000002
1315,105.01100000000002
1316,105.01100000000002
1317,105.01100000000002
1318,105.01100000000002
1319,105.01100000000002
1320,105.01100000000002
1321,105.01100000000002
1322,105.01100000000002
1323,105.01100000000002
1324,105.01100000000002
1325,165.01
1326,165.01
1327,165.01
1328,158.011
1329,158.011
1330,145.012
1331,145.012
1332,145.012
1333,145.012
1334,145.012
1335,145.012
1336,145.012
1337,145.012
1338,145.012
1339,145.012
1340,145.012
1341,145.012
1342,85.013
1343,85.013
1344,72.014
1345,72.014
1346,72.014
1347,72.014
1348,72.014
1349,72.014
1350,72.014
1351,72.014
1352,72.014
1353,72.014
1354,72.014
1355,72.014
1356,72.014
1357,72.014
1358,72.014
1359,72.014
1360,72.01299999999999
1361,59.013999999999996
1362,59.013999999999996
1363,59.013999999999996
1364,46.013999999999996
1365,46.01299999999999
1366,46.01299999999999
1367,46.01299999999999
1368,46.01299999999999
1369,46.01299999999999
1370,46.01299999999999
1371,46.01299999999999
1372,46.01299999999999
1373,46.01299999999999
1374,46.01299999999999
1375,46.01299999999999
1376,46.01299999999999
1377,46.01299999999999
1378,32.014
1379,32.014
1380,32.014
1381,32.014
1382,32.014
1383,32.013000000000005
1384,32.013000000000005
1385,32.013000000000005
1386,32.012
1387,32.012
1388,32.012
1389,32.012
1390,32.012
1391,32.010999999999996
1392,32.010999999999996
1393,32.010999999999996
1394,32.010999999999996
1395,32.010999999999996
1396,32.010999999999996
1397,32.010999999999996
1398,32.010999999999996
1399,32.010999999999996
1400,32.010999999999996
1401,32.010999999999996
1402,32.010999999999996
1403,32.010999999999996
1404,32.010999999999996
1405,32.010999999999996
1406,32.010999999999996
1407,18.011
1408,18.011
1409,18.011
1410,18.011
1411,18.011
1412,18.011
1413,13.009999999999998
1414,13.009999999999998
1415,13.009999999999998
1416,13.009999999999998
1417,13.008999999999999
1418,13.008999999999999
1419,13.008999999999999
1420,13.008999999999999
1421,13.008999999999999
1422,13.008999999999999
1423,13.008999999999999
1424,13.008999999999999
1425,13.008999999999999
1426,13.008999999999999
1427,13.008999999999999
1428,13.008999999999999
1429,13.008999999999999
1430,13.008999999999999
1431,13.008999999999999
1432,13.008999999999999
1433,13.008999999999999
1434,13.008999999999999
1435,13.008999999999999
1436,13.008999999999999
1437,0.010000000000000002
1438,0.010000000000000002
1439,0.010000000000000002
1440,0.004
1441,0.004
1442,0.004
1443,0.004
1444,0.004
1445,0.004
1446,0.005
1447,0.005
1448,0.005
1449,0.005
1450,0.005
1451,0.005
1452,0.005
1453,0.005
1454,0.005
1455,0.005
1456,0.005
1457,0.005
1458,0.005
1459,0.005
1460,0.005
1461,0.005
1462,0.005
1463,0.005
1464,0.005
1465,0.005
1466,0.005
1467,0.005
1468,0.005
1469,0.005
1470,0.005
1471,0.005
1472,0.005
1473,0.005
1474,0.005
1475,0.005
1476,0.005
1477,0.005
1478,0.005
1479,0.005
1480,0.005
1481,0.005
1482,0.005
1483,0.005
1484,0.005
1485,0.005
1486,0.005
1487,0.005
1488,0.005
1489,0.005
1490,0.005
1491,0.005
1492,0.005
1493,0.006
1494,0.006
1495,0.006
1496,0.006
1497,0.006
1498,0.006
1499,0.006
1500,0.006
1501,0.006
1502,0.006
1503,0.006
1504,0.006
1505,0.006
1506,0.006
1507,0.006
1508,0.006
1509,0.006
1510,0.006
1511,0.006
1512,0.006
1513,0.006
1514,0.006
1515,0.006
1516,0.006
1517,0.006
1518,0.006
1519,0.006
1520,0.006
1521,0.006
1522,0.006
1523,0.006
1524,0.006
1525,0.006
1526,0.006
1527,0.006
1528,0.006
1529,0.006
1530,0.007
1531,0.007
1532,0.007
1533,14.006
1534,14.006
1535,14.006
1536,14.006
1537,14.006
1538,14.006
1539,14.006
1540,14.006
1541,14.006
1542,14.006
1543,28.005000000000003
1544,28.005000000000003
1545,28.005000000000003
1546,28.005000000000003
1547,28.005000000000003
1548,28.005000000000003
1549,28.005000000000003
1550,28.005000000000003
1551,28.005000000000003
1552,28.005000000000003
1553,28.006
1554,28.006
1555,28.006
1556,28.006
1557,28.006
1558,33.005
1559,33.005
1560,33.005
1561,33.005
1562,33.005
1563,33.005
1564,33.005
1565,33.005
1566,33.005
1567,33.005
1568,33.005
1569,33.005
1570,33.005
1571,33.005
1572,33.005
1573,33.006
1574,33.007000000000005
1575,33.007000000000005
1576,33.007000000000005
1577,19.007999999999996
1578,33.007
1579,33.007
1580,33.007
1581,33.007
1582,33.007
1583,33.007
1584,33.007
1585,33.007
1586,33.007
1587,33.007
1588,33.007
1589,33.007
1590,33.007
1591,33.007
1592,33.007
1593,33.007
1594,33.007
1595,33.007
1596,38.006
1597,45.005
1598,45.005
1599,45.005
1600,45.005
1601,45.005
1602,45.005
1603,45.005
1604,45.005
1605,45.005
1606,45.005
1607,50.004000000000005
1608,50.004000000000005
1609,50.004000000000005
1610,50.004000000000005
1611,50.004000000000005
1612,50.004000000000005
1613,50.004000000000005
1614,50.004000000000005
1615,50.004000000000005
1616,50.004000000000005
1617,50.004000000000005
1618,50.004000000000005
1619,50.004000000000005
1620,50.004000000000005
1621,50.004000000000005
1622,50.004000000000005
1623,50.004000000000005
1624,50.004000000000005
1625,50.004000000000005
1626,50.004000000000005
1627,50.004000000000005
1628,50.004000000000005
1629,50.004000000000005
1630,50.004000000000005
1631,50.004000000000005
1632,50.004000000000005
1633,50.004000000000005
1634,50.004000000000005
1635,50.004000000000005
1636,55.003
1637,55.003
1638,55.003
1639,55.003
1640,55.003
1641,55.003
1642,55.003
1643,55.003
1644,55.003
1645,55.003
1646,55.003
1647,55.003
1648,55.003
1649,55.003
1650,55.003
1651,55.003
1652,55.003
1653,55.003
1654,55.003
1655,55.003
1656,60.002
1657,60.002
1658,60.002
1659,60.002
1660,60.002
1661,60.002
1662,60.002
1663,60.002
1664,60.002
1665,60.002
1666,60.002
1667,60.002
1668,60.002
1669,60.002
1670,60.002
1671,60.002
1672,60.002
1673,60.002
1674,60.002
1675,60.002
1676,60.002
1677,60.002
1678,60.002
1679,60.002
1680,55.003
1681,55.003
1682,55.003
1683,55.003
1684,55.003
1685,55.003
1686,55.003
1687,55.003
1688,55.003
1689,55.003
1690,55.003
1691,55.003
1692,55.003
1693,55.003
1694,55.003
1695,55.003
1696,50.004
1697,50.004
1698,50.004
1699,50.004
1700,50.004
1701,50.004
1702,50.004
1703,50.004
1704,64.003
1705,64.003
1706,64.003
1707,64.003
1708,64.003
1709,59.004
1710,59.004
1711,59.004
1712,59.004
1713,59.004
1714,59.004
1715,54.004999999999995
1716,54.004999999999995
1717,54.004999999999995
1718,54.004999999999995
1719,54.004999999999995
1720,54.004999999999995
1721,54.004999999999995
1722,54.004999999999995
1723,54.004999999999995
1724,54.004999999999995
1725,54.004999999999995
1726,54.004999999999995
1727,59.004
1728,59.004
1729,59.004
1730,59.004
1731,59.003
1732,59.003
1733,59.003
1734,59.003
1735,59.003
1736,59.003
1737,59.003
1738,45.004
1739,45.004
1740,45.004
1741,45.004
1742,45.004
1743,45.004
1744,45.004
1745,45.004
1746,45.004
1747,45.004
1748,45.004
1749,45.004
1750,45.004
1751,45.004
1752,45.004
1753,45.004
1754,45.004
1755,45.004
1756,45.004
1757,45.004
1758,45.004
1759,45.004
1760,45.004999999999995
1761,45.004999999999995
1762,45.004999999999995
1763,45.004999999999995
1764,45.004999999999995
1765,52.003
1766,45.004
1767,45.004
1768,45.004
1769,45.004
1770,45.004
1771,45.004
1772,45.004
1773,45.004
1774,45.004
1775,45.004
1776,45.004
1777,45.004
