,0
0,0.006
1,0.006
2,0.006
3,0.006
4,0.006
5,0.006
6,200.005
7,205.00400000000002
8,205.00400000000002
9,205.00400000000002
10,205.00400000000002
11,205.00400000000002
12,205.00400000000002
13,205.00400000000002
14,205.00400000000002
15,205.00400000000002
16,10.004
17,10.004
18,10.004
19,10.004
20,10.004
21,10.004
22,10.004
23,10.004
24,10.004
25,10.004
26,10.004
27,205.00400000000002
28,205.00400000000002
29,205.00400000000002
30,205.00400000000002
31,205.00400000000002
32,205.00400000000002
33,205.00400000000002
34,205.00400000000002
35,205.00400000000002
36,400.004
37,205.00400000000002
38,205.00400000000002
39,200.005
40,200.005
41,205.00400000000002
42,205.00400000000002
43,205.00400000000002
44,205.00400000000002
45,205.00400000000002
46,10.004
47,10.004
48,5.005
49,12.004000000000001
50,12.004000000000001
51,12.004000000000001
52,12.004000000000001
53,212.00300000000001
54,212.00300000000001
55,212.00300000000001
56,212.00300000000001
57,212.00300000000001
58,212.00300000000001
59,212.00300000000001
60,212.00300000000001
61,407.00300000000004
62,407.00300000000004
63,212.00300000000001
64,212.00300000000001
65,212.00300000000001
66,212.00300000000001
67,212.00300000000001
68,212.00300000000001
69,212.00300000000001
70,212.00300000000001
71,17.003
72,17.003
73,17.003
74,17.003
75,17.003
76,17.003
77,17.003
78,17.003
79,17.003
80,17.003
81,17.003
82,17.003
83,212.00300000000001
84,212.00300000000001
85,212.00300000000001
86,212.00300000000001
87,212.00300000000001
88,212.00300000000001
89,212.00300000000001
90,212.00300000000001
91,407.00300000000004
92,407.00300000000004
93,212.00300000000001
94,212.00300000000001
95,212.00300000000001
96,212.00300000000001
97,212.00300000000001
98,12.004000000000001
99,12.004000000000001
100,12.004000000000001
101,12.004000000000001
102,12.004000000000001
103,12.004000000000001
104,12.004000000000001
105,12.004000000000001
106,12.004000000000001
107,12.004000000000001
108,12.004000000000001
109,12.004000000000001
110,12.004000000000001
111,12.004000000000001
112,12.004000000000001
113,207.00400000000002
114,207.00400000000002
115,207.00400000000002
116,212.00300000000001
117,212.00300000000001
118,212.00300000000001
119,212.00300000000001
120,212.00300000000001
121,212.00300000000001
122,212.00300000000001
123,17.003
124,17.003
125,17.003
126,17.003
127,17.003
128,17.003
129,17.003
130,17.003
131,17.003
132,17.003
133,17.003
134,17.003
135,17.003
136,212.00300000000001
137,212.00300000000001
138,212.00300000000001
139,212.00300000000001
140,212.00300000000001
141,212.00300000000001
142,212.00300000000001
143,407.00300000000004
144,407.00300000000004
145,407.00300000000004
146,212.00300000000001
147,217.002
148,217.002
149,217.002
150,217.002
151,217.002
152,217.002
153,22.002
154,22.002
155,22.002
156,22.002
157,22.002
158,22.002
159,22.002
160,22.002
161,22.002
162,22.002
163,22.002
164,17.003
165,17.003
166,17.003
167,17.003
168,17.003
