,0
0,0.006
1,0.006
2,0.006
3,0.006
4,0.006
5,0.006
6,0.006
7,0.008
8,0.008
9,0.008
10,0.008
11,0.008
12,0.008
13,0.008
14,5.007
15,5.007
16,5.007
17,5.007
18,5.007
19,5.007
20,5.007
21,5.007
22,5.007
23,5.007
24,5.007
25,5.007
26,5.007
27,5.007
28,5.007
29,5.007
30,5.007
31,5.007
32,5.007
33,5.007
34,5.007
35,5.007
36,5.007
37,5.007
38,5.007
39,5.007
40,5.007
41,5.007
42,5.007
43,5.007
44,5.007
45,5.007
46,5.007
47,5.007
48,5.007
49,5.007
50,5.007
51,5.007
52,5.007
53,5.007
54,5.007
55,5.007
56,5.007
57,5.007
58,5.007
59,5.007
60,5.007
61,5.007
62,5.007
63,5.007
64,5.007
65,5.007
66,5.007
67,5.007
68,5.007
69,5.007
70,5.007
71,5.007
72,5.007
73,5.007
74,5.007
75,5.007
76,5.008
77,5.008
78,5.008
79,5.008
80,5.008
81,5.008
82,5.008
83,5.008
84,5.008
85,5.008
86,5.008
87,5.008
88,5.008
89,5.008
90,5.008
91,10.007000000000001
92,10.007000000000001
93,15.006
94,15.006
95,15.006
96,15.006
97,15.006
98,15.006
99,15.006
100,15.006
101,15.006
102,15.006
103,15.006
104,15.006
105,15.007000000000001
106,15.007000000000001
107,15.007000000000001
108,15.007000000000001
109,15.007000000000001
110,15.007000000000001
111,15.007000000000001
112,15.007000000000001
113,15.007000000000001
114,15.007000000000001
115,15.007000000000001
116,15.007000000000001
117,15.007000000000001
118,15.007000000000001
119,15.007000000000001
120,15.007000000000001
121,15.007000000000001
122,15.007000000000001
123,15.007000000000001
124,15.007000000000001
125,15.007000000000001
126,15.007000000000001
127,15.007000000000001
128,15.007000000000001
129,15.007000000000001
130,15.007000000000001
131,15.007000000000001
132,15.007000000000001
133,15.007000000000001
134,15.007000000000001
135,10.008
136,10.008
137,10.008
138,10.008
139,10.008
140,10.008
141,10.008
142,10.008
143,10.008
144,10.008
145,10.008
146,10.008
147,10.008
148,10.008
149,10.008
150,10.008
151,10.008
152,10.008
153,10.008
154,17.006999999999998
155,17.006999999999998
156,17.006999999999998
157,17.006999999999998
158,17.006999999999998
159,17.006999999999998
160,17.006999999999998
161,17.006999999999998
162,17.006999999999998
163,17.006999999999998
164,17.006999999999998
165,17.006999999999998
166,17.006999999999998
167,17.006999999999998
168,17.006999999999998
169,31.005999999999997
170,31.005999999999997
171,31.005999999999997
172,31.005999999999997
173,31.005999999999997
174,31.005999999999997
175,31.005999999999997
176,31.005999999999997
177,31.005999999999997
178,31.005999999999997
179,31.005999999999997
180,31.005999999999997
181,31.005999999999997
182,26.006999999999998
183,26.006999999999998
184,26.006999999999998
185,26.006999999999998
186,26.006999999999998
187,26.006999999999998
188,26.006999999999998
