,0
0,0.007
1,0.007
2,0.007
3,0.007
4,0.007
5,0.007
6,0.007
7,0.007
8,0.007
9,0.007
10,0.007
11,0.007
12,0.007
13,0.007
14,0.007
15,0.007
16,0.007
17,0.007
18,0.007
19,0.007
20,0.007
21,0.007
22,0.007
23,0.007
24,0.007
25,0.007
26,0.007
27,0.007
28,0.007
29,0.007
30,0.007
31,0.007
32,0.007
33,0.007
34,0.007
35,0.007
36,0.007
37,0.007
38,0.007
39,0.007
40,0.007
41,0.008
42,0.008
43,0.008
44,0.008
45,0.008
46,0.008
47,0.008
48,14.007
49,14.007
50,14.007
51,14.007
52,14.007
53,14.007
54,14.007
55,14.007
56,14.007
57,14.007
58,14.007
59,14.007
60,14.007
61,14.007
62,14.007
63,14.007
64,14.007
65,14.007
66,14.007
67,14.007
68,14.007
69,14.007
70,14.007
71,14.007
72,14.007
73,14.007
74,14.007
75,14.007
76,14.007
77,14.007
78,14.007
79,14.007
80,14.007
81,28.005999999999997
82,28.005999999999997
83,28.005999999999997
84,28.005999999999997
85,28.005999999999997
86,28.005999999999997
87,28.005999999999997
88,28.005999999999997
89,28.005999999999997
90,28.005999999999997
91,28.005999999999997
92,28.005999999999997
93,28.005999999999997
94,28.005999999999997
95,28.005999999999997
96,28.005999999999997
97,28.005999999999997
98,28.005999999999997
99,28.005999999999997
100,28.005999999999997
101,28.005999999999997
102,28.005999999999997
103,28.005999999999997
104,28.005999999999997
105,28.005999999999997
106,28.005999999999997
107,28.005999999999997
108,28.005999999999997
109,35.004999999999995
110,35.004999999999995
111,35.004999999999995
112,35.004999999999995
113,35.004999999999995
114,49.00399999999999
115,49.00399999999999
116,49.00399999999999
117,49.00399999999999
118,49.00399999999999
119,49.00399999999999
120,49.00399999999999
121,49.00399999999999
122,49.00399999999999
123,49.00399999999999
124,49.00399999999999
125,49.00399999999999
126,49.004999999999995
127,49.004999999999995
128,49.004999999999995
129,49.004999999999995
130,49.004999999999995
131,49.004999999999995
132,49.004999999999995
133,49.004999999999995
134,49.004999999999995
135,49.004999999999995
136,49.004999999999995
137,49.004999999999995
138,49.004999999999995
139,49.004999999999995
140,49.004999999999995
141,49.004999999999995
142,49.004999999999995
143,49.004999999999995
144,49.006
145,49.006
146,49.006
147,49.006
148,49.006
149,49.006
150,49.006
151,49.006
152,49.006
153,49.006
154,54.004999999999995
155,59.004
156,59.004
157,59.004
158,59.004
159,59.004
160,59.004
161,59.004
162,59.004
163,64.003
164,64.003
165,64.003
166,64.003
167,64.003
168,64.003
169,69.00200000000001
170,69.00200000000001
171,69.00200000000001
172,69.00200000000001
173,64.003
174,64.003
175,64.003
176,64.003
177,64.003
178,64.003
179,64.003
180,64.003
181,64.003
182,64.003
183,64.003
184,64.003
185,64.003
186,64.003
187,64.003
188,64.003
189,64.003
190,64.003
191,64.003
192,64.003
193,64.003
194,64.003
195,64.003
196,64.003
197,64.003
198,64.003
199,64.003
200,64.003
201,64.003
202,64.003
203,64.003
204,64.003
205,64.003
206,64.003
207,64.003
208,64.003
209,64.003
210,64.003
211,64.003
212,50.004
213,50.004
214,50.004
215,50.004
216,50.004
217,50.004
218,50.004
219,50.004
220,50.004
221,50.004
222,50.004
223,50.004
224,50.004
225,50.004
226,55.00299999999999
227,55.00299999999999
228,55.00299999999999
229,55.00299999999999
230,55.00299999999999
231,55.00299999999999
232,55.00299999999999
233,55.00299999999999
234,55.00299999999999
235,55.00299999999999
236,55.00299999999999
