,0
0,5.004
1,5.004
2,5.004
3,5.004
4,5.004
5,5.004
6,5.004
7,5.004
8,5.004
9,5.004
10,5.004
11,5.004
12,5.004
13,5.004
14,5.004
15,200.00400000000002
16,200.00400000000002
17,200.00400000000002
18,200.00400000000002
19,200.00400000000002
20,200.00400000000002
21,200.00400000000002
22,200.00400000000002
23,400.00300000000004
24,400.00300000000004
25,400.00300000000004
26,400.00300000000004
27,400.00300000000004
28,400.00300000000004
29,400.00300000000004
30,200.004
31,200.004
32,200.004
33,5.0040000000000004
34,10.003
35,10.003
36,10.003
37,10.003
38,10.003
39,17.002000000000002
40,17.002000000000002
41,17.002000000000002
42,17.002000000000002
43,17.002000000000002
44,17.002000000000002
45,17.002000000000002
46,17.002000000000002
47,17.002000000000002
48,17.003
49,17.003
50,17.003
51,17.003
52,17.003
53,212.00300000000001
54,407.00300000000004
55,407.00300000000004
56,407.00300000000004
57,407.00300000000004
58,407.00300000000004
59,407.00300000000004
60,407.00300000000004
61,407.00300000000004
62,407.00300000000004
63,212.00300000000001
64,17.003
65,17.003
66,17.003
67,17.003
68,17.003
69,17.003
70,17.003
71,17.003
72,17.003
73,17.003
74,17.003
75,17.003
76,17.003
77,17.003
78,17.003
79,17.003
80,17.003
81,17.003
82,17.003
83,212.00300000000001
84,407.00300000000004
85,407.00300000000004
86,407.00300000000004
87,407.00300000000004
88,407.00300000000004
89,407.00300000000004
90,407.00300000000004
91,407.00300000000004
92,407.00300000000004
93,212.00300000000001
94,17.003
95,17.003
96,17.003
97,17.003
98,17.003
99,17.003
100,17.003
101,17.003
102,17.003
103,17.003
104,17.003
105,17.003
106,17.003
107,17.003
108,17.003
109,17.003
110,17.003
111,17.003
112,17.003
113,212.00300000000001
114,407.00300000000004
115,407.00300000000004
116,407.00300000000004
117,407.00300000000004
118,407.00300000000004
119,407.00300000000004
120,407.00300000000004
121,407.00300000000004
122,407.00300000000004
123,212.00300000000001
124,17.003
125,17.003
126,17.003
127,17.003
